11624	0.000000	0.698985	2
2945	0.221990	1.355491	2
37935	8.635294	0.690153	3
37000	8.430904	0.002124	3
51966	1.767042	1.538942	1
6139	4.938569	0.836543	2
8030	6.353333	0.399688	2
22329	4.017884	0.024683	1
7126	0.929969	0.698996	2
7503	2.364047	1.105212	2
37504	11.814477	0.333014	3
47035	7.976320	0.736415	3
36812	12.732850	0.009259	3
17529	0.000000	0.891628	2
42354	2.501241	0.508471	1
31935	10.674428	0.059532	3
36170	2.452643	0.175087	1
7467	2.468610	0.106766	2
23138	0.612089	1.519571	1
31953	14.443566	1.109057	3
68863	12.730532	0.643757	1
74284	9.272297	0.454860	1
31524	10.671869	1.064721	3
34788	5.665099	0.529784	1
59904	2.022012	1.567682	1
51332	6.541201	0.009287	3
48278	1.886375	1.635156	1
20621	8.484752	0.661030	3
42198	10.587111	0.436911	3
30888	7.755238	0.907008	3
8090	1.583858	0.480367	2
5079	2.774681	0.162551	2
30381	8.064021	1.607287	3
14152	2.454370	0.064238	2
64065	8.696582	0.829910	1
78430	12.873529	0.935313	1
69143	9.881567	0.844559	1
37750	13.280436	0.294347	3
40469	12.121231	1.200499	3
46793	3.073173	1.693059	1
43821	3.262459	0.171503	1
7418	3.273470	0.672484	2
82062	13.212841	1.044372	1
25145	13.344215	1.191757	3
43368	2.232173	0.333944	1
4228	6.205765	1.644783	2
65926	6.927279	0.895468	1
27169	12.028715	1.425321	3
18677	10.490070	1.422697	3
0	2.169898	0.303712	2
27576	3.606894	1.518858	1
69213	11.921900	0.747375	1
10816	3.713152	0.732269	2
30270	4.572096	1.038620	1
72719	19.607709	0.853391	1
15704	3.640724	0.013074	2
12132	0.581320	0.178371	2
35635	2.736597	1.357385	1
28632	11.021836	1.381418	3
45175	9.766990	1.086994	3
16656	0.787744	0.713925	2
68688	13.321090	0.109027	1
45050	8.635344	1.205377	3
36828	9.516895	1.288229	3
16103	6.706402	0.837819	3
34251	2.296667	0.160315	1
73081	11.774152	0.105288	1
41692	12.047570	0.817397	3
72829	11.608064	0.458882	1
23097	4.257580	0.260835	1
25078	13.227440	1.630185	3
33944	4.087536	1.056229	1
31849	1.746735	0.390416	1
59012	0.945542	1.666249	1
21574	9.858511	0.366646	3
35598	9.732512	0.398892	3
9510	4.388985	0.175583	2
40061	8.187272	0.055186	3
73446	12.642226	0.511637	1
72833	13.383240	1.111879	1
59292	7.092701	0.888464	1
22919	7.882794	0.793852	3
18343	10.991924	1.577023	3
17143	0.885382	1.161051	2
4151	1.801051	0.456740	2
31709	6.678929	1.361863	3
15054	5.245790	1.432901	2
39388	2.474771	1.397550	1
23135	10.079766	0.634030	3
10387	5.482163	0.036996	2
6791	1.079787	1.206056	2
2220	2.994950	0.559753	2
5151	5.803542	1.629874	2
33580	6.804656	0.880701	3
33922	9.716879	1.184234	3
14280	0.000000	1.318241	2
64578	3.058231	1.053435	1
34454	8.855881	1.694038	3
17889	7.691074	0.466190	2
47183	8.325652	1.235765	3
29442	7.764085	0.000175	3
17051	9.061261	1.580435	3
12025	0.000000	0.980923	2
32078	14.507978	1.492955	3
29564	11.993576	0.033464	3
6622	0.000000	0.356954	2
70406	8.361626	1.568391	1
12152	0.000000	0.206551	2
9222	2.884846	0.339168	2
55420	2.491296	0.405346	1
52345	10.653580	0.974227	3
31210	5.542975	1.121625	1
42304	10.792209	0.282021	3
25806	3.256745	0.784829	1
11999	4.124521	0.101974	2
8088	8.316849	0.958261	2
16868	3.324693	0.188795	2
12006	1.992628	1.506059	2
38939	2.417698	1.474581	1
80345	15.853145	0.994661	1
59159	0.000000	0.450028	1
27825	7.482550	1.043529	3
31800	8.973544	0.659790	3
58157	8.542018	0.508172	3
10084	0.000000	0.318399	2
24590	12.747689	0.491837	3
35325	7.786369	1.420719	3
65475	9.080558	0.686101	1
30150	8.542805	0.759202	3
57445	0.828050	0.213516	1
15172	7.106367	0.408604	2
45094	10.351455	0.137117	3
6803	0.758594	0.347595	2
6396	0.000000	0.729009	2
46590	14.692206	0.125539	3
57535	6.059176	1.681946	1
29339	7.513917	1.107426	3
11586	8.483181	0.343876	3
66415	10.912586	0.040335	1
75483	8.496925	1.544140	1
2438	3.165826	1.665203	2
6312	5.910040	0.964831	2
24525	4.349055	1.676483	1
24125	7.541069	0.892801	3
34561	12.714346	0.271398	3
38519	4.956942	0.282108	1
5004	2.119355	0.156759	2
11527	0.000000	0.381832	2
12989	6.691745	0.079521	2
42302	6.375971	0.510077	1
41088	9.168469	0.150874	3
41421	8.149591	0.634732	3
54239	2.097509	0.179284	1
50663	7.760668	1.174750	3
17683	0.176315	0.283232	2
38851	3.714459	0.812407	1
30862	6.638677	1.434481	3
30317	12.351408	0.025919	3
76273	13.089539	0.645541	1
21126	13.445257	0.548681	3
38714	11.342959	1.289772	3
35968	8.877874	0.651290	3
38528	3.733032	0.568494	1
65144	10.353879	1.629574	1
63735	7.381127	0.430754	1
43834	3.557438	1.535609	1
34077	12.545101	0.088343	3
19582	3.648893	0.657108	2
69312	4.859856	0.676483	1
14291	1.566609	1.202481	2
45329	7.333314	0.347480	3
69312	6.051414	0.312769	1
10722	1.558525	1.360606	2
9163	4.906283	0.959938	2
42923	7.493244	1.274891	3
24570	12.674109	1.304678	3
4869	0.674988	0.791483	2
4544	4.218638	0.363349	2
4976	6.275817	1.020238	2
7925	1.916456	0.531680	2
53442	11.090333	0.388569	3
65402	10.519435	0.250032	1
25444	12.386174	1.167453	3
0	1.860352	1.240685	2
64934	13.519373	0.146534	1
54105	13.175344	0.092835	3
5441	0.641791	0.940028	2
9157	2.661202	0.163056	2
33401	0.469792	1.222291	1
67296	10.687110	1.273082	1
33972	10.238529	0.721116	3
32563	10.814822	0.124941	3
53297	10.291778	1.506051	3
7367	1.203780	0.353611	2
48421	2.869985	0.285671	1
76225	14.732172	0.229542	1
45304	7.674835	1.001286	3
43475	9.689602	0.117635	3
62885	13.417992	0.035816	1
16257	5.937297	0.630103	2
26609	8.223216	1.418382	3
44699	11.635661	1.237411	3
29907	10.563008	0.956520	3
31843	7.812168	1.478832	3
68038	13.078657	1.071385	1
56894	10.154007	1.071743	3
35174	1.567463	1.642805	1
69262	5.845041	0.200419	1
11006	2.402994	0.663417	2
7435	0.000000	1.048278	2
38378	1.747800	0.611780	1
67214	6.658431	1.432381	1
64632	8.547622	0.580256	1
38252	8.994102	1.573332	3
7287	0.000000	1.651818	2
72513	11.969399	1.638891	1
34625	9.270141	1.052729	3
6634	0.000000	0.086447	2
9419	0.000000	1.235495	2
3970	3.324999	1.150193	2
36308	9.319638	1.515153	3
30503	11.329603	0.131228	3
45784	2.887052	0.354154	1
69249	8.733996	0.860271	1
28421	2.351436	1.453629	1
69390	12.786919	0.178713	1
44890	8.847911	0.421232	3
34743	10.694929	0.151797	3
6275	3.124477	0.151443	2
28990	5.189094	0.949435	1
27696	0.553344	1.207510	1
79774	18.208028	0.970895	1
6399	5.639669	0.510914	2
68554	8.769123	0.363714	1
11028	5.720843	0.979881	2
6975	4.941616	0.070494	2
9554	2.056461	1.070655	2
10110	3.244440	1.031289	2
1215	5.707761	1.573968	2
12964	2.433475	1.478071	2
75385	15.140913	0.258422	1
10755	6.790065	0.050687	2
23516	11.024014	0.641082	3
13781	2.621715	1.393167	2
42281	3.332758	0.617040	1
27346	4.334584	1.578299	1
65097	11.613856	1.513751	1
19030	8.632595	1.018867	2
32685	3.517972	1.107348	1
37706	2.436031	0.774521	1
76286	14.004783	1.195525	1
15317	6.274293	0.711952	2
50144	2.246009	1.305093	1
24855	11.094863	1.111618	3
25995	10.314498	1.112699	3
35690	13.506417	0.176725	3
4066	0.000000	1.183994	2
9716	0.000000	0.440828	2
23274	7.955745	1.530025	3
18573	9.235259	1.572161	3
35963	10.594844	1.516937	3
10895	3.433254	1.480726	2
56257	3.712363	1.323017	1
6136	4.575746	0.899989	2
8359	2.034907	0.432088	2
29147	9.735937	0.422352	3
14025	1.286517	0.630285	2
38903	11.240410	1.148398	3
42799	8.950187	1.359302	3
36480	9.982351	0.521572	3
11322	1.627292	1.404275	2
31033	2.826373	0.414311	1
20875	12.072642	0.104713	3
68806	5.850364	0.095227	1
6785	0.000000	1.617348	2
64981	5.595062	1.694602	1
44117	9.390631	0.957165	3
33784	4.934771	0.748199	1
71967	11.221777	0.168097	1
14132	2.189244	1.452104	2
36208	1.541881	0.175606	1
22397	1.308139	0.090253	1
51881	12.426448	1.476673	3
34660	8.635428	1.317327	3
9600	4.085491	0.256487	2
63024	3.006879	0.707970	1
50940	11.151570	0.797269	3
47657	12.700448	1.270219	3
35591	4.404357	1.491316	1
12682	0.631792	0.727427	2
37794	7.609942	0.610786	3
11443	3.354907	1.417722	2
41331	12.276690	1.466256	3
31342	12.156295	1.250198	3
9748	7.089713	1.513415	2
26139	11.101619	0.084531	3
18093	6.230229	0.713474	2
14683	6.145012	0.605693	2
8025	1.396132	0.488322	2
66835	10.473064	1.488834	1
74618	10.050908	1.260048	1
78057	19.443658	0.946327	1
15218	2.045458	1.549064	2
62647	11.538547	0.680692	3
12422	3.227523	1.516626	2
38987	3.842905	0.946785	1
66863	8.443299	0.568025	1
5661	4.622976	0.591529	2
12633	0.000000	0.187866	2
40898	0.734160	1.176133	1
63034	6.869451	0.544034	1
44056	2.918063	0.495891	1
9997	0.000000	1.636966	2
18608	5.498660	0.701421	2
75310	7.287890	0.177700	1
34840	13.055763	0.242369	3
73608	10.976414	1.356045	1
4693	3.066651	0.728305	2
27834	12.715554	0.974957	3
12701	8.472483	0.176603	2
6723	4.120738	0.688000	2
41134	8.510646	0.393503	3
40817	1.774257	1.638661	1
23010	8.419877	0.290211	3
33995	9.483270	0.803210	3
26928	6.215965	0.699685	3
31	5.404617	1.129663	2
26792	7.581031	0.294260	3
40808	11.294503	1.492445	3
26728	10.746158	0.227402	3
31967	11.921815	0.628723	3
5009	3.232964	0.671366	2
75561	13.503161	1.088822	1
26587	8.237046	1.153837	3
73633	12.066399	1.382269	1
33309	1.300787	1.199202	1
1230	4.804263	1.376053	2
76652	13.364215	0.260321	1
6096	1.913294	1.379342	2
34367	9.999073	1.474473	3
53912	9.358189	0.448663	3
53011	8.434024	1.316548	3
52048	11.262646	0.005992	3
11706	4.824156	0.155307	2
33393	4.547008	1.233510	1
8324	0.543847	0.450162	2
9517	4.773710	0.428446	2
19880	9.441818	0.865004	3
28860	9.143502	0.430042	3
34238	2.845792	0.997104	1
20665	12.550637	0.361118	3
68034	10.454851	1.255168	1
37460	4.464767	0.443728	1
70100	10.300203	0.843564	1
42306	8.002910	1.484827	3
41629	4.793992	0.763886	1
67976	10.790013	0.306821	1
45021	5.844173	0.841613	1
42158	10.885613	0.788995	3
59317	9.201858	0.427389	1
67993	14.797422	0.925221	1
73343	12.729878	1.156168	1
7640	2.686214	1.061047	2
27301	5.868516	1.031132	1
9987	2.404307	0.669565	2
33027	11.088112	0.307531	3
39996	8.896362	1.631332	3
14603	3.868432	1.037576	2
19488	10.827856	0.547359	3
9802	4.698169	1.222924	2
12658	9.475706	1.477315	3
51507	3.072663	1.195324	1
41611	4.099400	1.555884	1
5349	8.798010	1.387667	2
45926	1.632236	1.028774	1
40771	9.494815	1.448369	3
40108	7.909858	0.004157	3
1066	3.154776	0.756446	2
57559	1.534576	1.016362	1
31996	8.340866	1.412242	3
4149	2.509335	1.049989	2
11764	4.211343	0.119059	2
37831	12.613951	1.125240	3
9051	1.557506	0.168186	2
19167	12.706146	1.545755	3
11489	0.000000	0.562925	2
66963	4.865200	0.828443	1
39628	1.047763	1.001665	1
67156	5.849539	0.419769	1
1468	0.000000	1.036097	2
29155	12.730845	0.657118	3
36945	11.512772	0.145423	3
14096	1.750736	1.253190	2
67618	10.432496	1.527777	1
29949	5.997975	1.546063	3
8579	1.381125	1.632781	2
50676	4.365868	0.681436	1
15287	3.168997	0.617995	2
64908	9.645241	0.992191	1
32642	6.913620	1.011579	3
4715	4.938889	0.577580	2
69549	8.148406	1.160962	1
20483	12.709027	0.598632	3
36592	14.129762	0.197729	3
13905	0.000000	0.124278	2
20147	4.006218	1.146654	2
36987	10.446673	1.009006	3
8448	3.748190	1.358566	2
7799	8.407070	1.366045	2
76898	12.016550	1.309169	1
18337	4.426047	0.374609	2
46873	2.415817	0.393283	1
17242	5.366612	1.388017	2
5450	0.621892	0.308125	2
32899	8.354863	0.031810	3
4448	4.266080	1.072912	2
24499	5.255299	0.422763	1
33620	12.356722	0.321305	3
72957	6.700019	0.582379	1
25188	8.399912	0.444819	3
32474	7.438181	1.371711	3
13942	7.242930	0.445446	2
36481	9.892927	0.298921	3
31011	8.805291	0.650436	3
41721	13.970273	0.987542	3
38318	3.886536	0.517644	1
937	6.394835	1.198604	3
5008	3.846420	0.278003	2
42339	12.651574	0.014112	3
24567	10.916494	0.971113	3
9525	5.632373	0.889008	2
13095	5.583619	0.496541	2
11684	0.271831	1.336672	2
18505	1.774556	0.046993	2
32818	10.963002	1.002551	3
41098	7.409851	1.377970	3
5372	0.000000	1.208978	2
15169	0.000000	1.189994	2
30465	12.461930	0.422220	3
14375	3.470336	0.031294	2
7951	1.802069	1.256283	2
73948	6.491228	1.240436	1
7875	0.000000	0.853700	2
56773	15.006613	0.894465	3
76631	13.885709	1.346333	1
57936	5.351365	0.411547	1
14506	1.219428	0.541996	2
12575	6.160465	0.117481	2
11043	0.000000	1.495463	2
69468	10.591936	0.165570	1
69045	11.695234	1.086654	1
2289	3.900755	1.218916	2
2721	1.736940	1.480051	2
14153	4.730243	0.938634	2
26968	3.338509	1.199850	1
44308	6.627067	0.804816	1
12596	7.370420	0.988538	3
15219	2.058190	0.812956	2
70250	13.469168	0.678401	1
46299	0.951994	1.671176	1
71891	11.841351	1.196485	1
52183	9.472735	1.604321	3
30257	6.810549	0.612897	3
28049	11.024685	0.997731	3
14821	1.720982	0.552110	2
24837	8.487964	0.472601	3
64368	7.998366	0.807808	1
24526	1.777995	0.029710	1
0	3.083294	0.140726	2
12732	1.104428	1.686375	2
7205	4.737718	0.955744	2
2728	5.916072	0.974908	2
16806	12.542835	1.367591	3
33967	10.030280	1.113202	3
45032	10.328260	1.227647	3
27972	10.524025	1.687237	3
71869	9.128209	0.971750	1
66978	7.444969	1.623493	1
75485	10.512341	1.327552	1
9619	0.423403	0.732465	2
54778	5.534243	1.538700	1
0	3.538465	0.955436	2
54540	9.076712	1.390801	3
9308	7.556712	0.388891	2
74792	14.202317	0.430390	1
9867	1.166968	1.246790	2
43936	9.120497	0.889016	3
4360	7.614683	0.848719	2
10985	0.076723	0.985004	2
9520	6.735446	1.524465	2
75903	16.783394	0.665274	1
44778	3.928161	0.954807	1
11871	1.323658	0.982021	2
68976	10.911048	0.208084	1
43239	7.418766	1.491564	3
26734	12.651642	0.394187	3
15471	0.088060	0.716514	2
76800	15.072697	0.686689	1
5830	7.229842	1.634776	2
21473	11.215927	0.670928	3
54074	1.988450	1.078478	1
64816	8.700268	1.345741	1
36895	7.278929	1.305421	3
43727	7.997276	1.116599	3
54103	3.730344	0.528991	1
42523	10.327240	0.885761	3
60903	9.392559	0.572554	1
59426	3.637611	1.018706	1
18125	9.754073	0.489547	3
36576	2.077089	0.340112	1
59911	4.725928	0.905901	1
16826	11.128488	1.147520	3
44117	7.062006	1.685902	3
73439	8.236830	0.212554	1
51998	9.064724	1.557442	3
62405	6.843705	1.381676	1
73373	11.047786	0.990294	1
27524	7.077155	0.750298	3
43358	11.395594	1.229920	3
11510	2.955268	0.969904	2
46232	9.022199	0.547467	3
36416	2.748782	1.463865	1
7385	10.512122	0.077942	2
35168	8.405760	0.877872	3
30673	11.778002	1.039473	3
22080	11.711043	1.296340	3
9752	4.023664	0.886937	2
73720	13.060271	1.493923	1
34122	12.660833	1.264620	3
42451	9.046822	0.881923	3
41222	7.183932	1.236021	3
70722	10.720434	0.869096	1
9611	5.267088	1.137260	2
31926	9.183156	0.955152	3
31122	2.220663	1.543534	1
46592	7.874865	0.649550	3
53812	3.507321	0.392944	1
6143	2.095151	1.196732	2
46676	2.790564	1.529658	1
12837	10.452294	0.862271	3
16442	3.001917	0.589389	2
4735	6.210896	0.399638	2
72478	13.295799	1.291629	1
11269	1.706325	1.467306	2
73770	9.926697	1.056642	1
20465	7.512343	1.616871	3
67093	7.080836	0.418395	1
5967	0.259904	1.548700	2
59369	9.145954	1.243918	1
4955	6.282345	0.213004	2
71861	7.590022	0.018706	1
53093	3.207643	1.316834	1
59503	8.247533	1.470446	3
9419	0.000000	0.286100	2
30251	6.475841	0.143396	1
31455	7.767398	0.581942	3
72337	10.563099	0.349946	1
12823	0.000000	0.374918	2
42616	12.168608	0.607409	3
15482	0.000000	1.196193	2
44436	10.736627	1.350420	3
71867	14.420824	0.847554	1
31939	2.080784	1.107491	1
42931	9.256128	1.565415	3
38321	4.763353	1.475034	1
12062	2.307323	1.021196	2
10712	7.774071	1.301781	2
48774	10.440629	0.741956	3
36906	8.181951	1.322375	3
37031	11.370704	1.122162	3
10319	1.822777	0.489391	2
40369	9.834349	1.057711	3
44487	1.509581	0.504572	1
37980	7.210409	0.353383	3
8915	0.221817	0.020056	2
40261	12.704604	0.580029	3
8190	5.334981	0.696892	2
12986	0.000000	0.923513	2
58100	4.670008	0.752419	1
39337	3.270639	0.739481	1
67258	3.745395	0.556965	1
42282	2.671676	1.085452	1
12634	2.622204	1.262537	2
44016	10.642240	1.313925	3
46252	6.119425	0.484761	3
72313	13.225414	0.259630	1
10470	3.164603	0.596333	2
26843	8.828945	0.439239	3
46188	3.000527	1.113061	1
75675	15.729855	1.000270	1
40866	11.535144	1.268022	3
44553	2.536391	1.393084	1
0	0.114405	1.561589	2
67308	9.466962	1.266492	1
7908	0.772061	0.955936	2
12739	0.000000	0.642557	2
6373	4.330872	1.135212	2
6092	5.691421	0.411641	2
30200	8.513377	0.243648	3
66342	11.976139	0.667114	1
43323	11.625306	0.536136	3
30941	9.293215	1.319986	3
10458	0.131031	0.150539	2
7566	4.309182	0.100493	2
14406	4.959909	0.051650	2
44547	12.316305	0.545608	3
54477	0.000000	0.262397	1
29240	9.690699	1.408577	3
31230	6.603432	1.112056	3
23052	2.147510	0.333099	1
29738	7.881085	1.002230	3
1551	7.602702	1.268712	2
49194	5.557579	1.273461	1
50309	11.236926	0.829906	3
1864	7.374436	1.180349	2
58136	3.387191	1.418662	1
13644	4.306342	0.306620	2
35308	2.009247	0.149139	1
9253	0.653099	0.218552	2
0	5.236668	0.214642	2
12322	6.110096	1.104567	2
63515	10.525172	0.459498	1
13213	5.364734	1.035555	2
14949	0.982742	1.548933	2
687	5.141251	0.249487	2
30015	11.206036	0.920876	3
53683	4.264178	0.319537	1
10969	0.000000	0.265176	2
59204	7.620483	0.054835	1
31419	7.695207	1.499582	3
32152	11.270884	0.404562	3
13916	10.755659	1.451983	3
10448	0.000000	0.930896	2
42351	4.053042	0.310458	1
45999	0.519967	0.603770	1
8218	6.061608	0.895625	2
36589	8.053436	0.942483	3
35382	9.219157	0.251771	3
33214	0.865521	1.003353	1
59290	6.376300	1.380078	1
34522	9.383835	0.718047	3
66587	10.491148	0.181735	1
10647	0.000000	1.568236	2
29463	8.789257	0.019115	3
4969	3.277995	0.942378	2
17795	11.011500	1.032537	3
31375	15.881023	0.668337	3
49354	6.423119	0.831225	3
5958	0.000000	0.822491	2
40246	11.834751	0.759969	3
26727	10.093360	1.341031	3
66108	9.667745	0.377903	1
60219	9.736150	0.423793	3
69812	10.164108	0.233612	1
22562	9.455145	0.692328	3
22827	1.599701	0.011767	1
8657	3.087834	0.453154	2
68156	12.042762	0.884250	1
39514	5.430989	0.269335	1
41111	0.466930	0.427603	1
49811	11.566401	0.491668	3
14186	1.559992	1.519600	2
6371	5.793270	0.131913	2
42103	7.818306	0.719668	3
57359	11.638923	1.007779	1
38648	8.403346	0.612646	3
16747	3.792423	0.134263	2
8563	0.053382	0.392170	2
16970	1.031790	0.179859	2
3673	0.000000	0.434339	2
39461	13.491926	0.344585	3
7113	4.015149	1.203342	2
75760	17.566741	1.676433	1
7153	1.471730	1.285704	2
35430	9.952107	1.679933	3
56896	9.237265	1.298877	3
40086	7.319268	0.366879	3
4875	4.520782	0.088680	2
38787	7.710261	1.650806	3
45025	8.872925	0.104768	3
52717	8.311635	1.482977	3
9738	1.761564	0.388514	2
30128	10.358085	0.220981	3
16165	0.000000	0.112578	2
19877	8.406654	1.320523	2
43523	9.709570	0.820074	3
8700	0.000000	0.413672	2
74824	11.392765	0.903221	1
58423	2.952315	1.422399	1
5602	3.085269	1.658444	2
6418	3.560716	1.062102	2
39002	11.113789	0.724817	3
56072	3.772333	0.421431	1
42365	7.528880	0.686034	3
7405	2.500023	0.500004	2
12694	4.974982	0.733048	2
71328	11.327196	0.100784	1
25529	9.563341	1.578950	3
29161	11.176938	0.287970	3
38539	9.467358	1.068465	3
54388	1.742378	0.014341	1
23941	11.231255	1.608951	3
26343	3.895011	1.591154	1
11314	4.273094	0.813894	2
35109	0.832086	1.017685	1
43705	8.269574	1.112415	3
29861	12.234695	1.506025	3
7959	2.243813	1.229812	2
3146	3.738217	0.176980	2
33384	11.730445	1.118079	3
2858	4.408330	1.145329	2
39531	7.630000	0.536162	3
36758	1.338864	1.230858	1
18308	12.921475	0.593767	3
34440	11.098365	0.086516	3
26264	2.678629	1.219970	1
73584	14.161020	0.015293	1
9600	1.447445	1.058479	2
55474	0.751536	0.437416	1
6254	2.706090	0.020209	2
5852	0.000000	0.964624	2
10387	0.255469	0.634444	2
29289	13.386925	0.646639	3
6570	0.536915	1.150593	2
24034	3.134019	0.203239	1
74277	8.358467	1.527362	1
39889	6.427905	0.370134	3
71629	8.173913	0.033782	1
9507	3.365397	0.439519	2
31061	3.954907	0.897954	1
37291	0.070916	0.221210	1
9397	2.347038	1.201465	2
9032	2.868129	0.329105	2
14616	6.958208	1.123665	2
69850	5.612493	1.344854	1
10555	2.384393	1.311513	2
78802	15.683729	1.371205	1
9023	0.236036	0.298217	2
32012	10.194490	0.495784	3
69263	12.696701	1.529252	1
58519	5.878943	0.107401	1
22918	9.212305	1.554737	3
60621	4.264160	1.397938	1
55950	9.499886	0.189467	3
8186	0.000000	0.608357	2
